NumPreceeding	NumFollowing	NumNeighbors	Threshold	Recall	Precision	F-Score	Runtime
0	10	3	0.700	0.000000	0.000000	0.000000	0:00:00.105638
0	10	3	0.900	0.000000	0.000000	0.000000	0:00:00.089110
0	10	3	0.999	0.000000	0.000000	0.000000	0:00:00.152782
0	10	5	0.100	0.000000	0.000000	0.000000	0:00:00.093530
0	10	5	0.300	0.000000	0.000000	0.000000	0:00:00.088731
0	10	5	0.500	0.000000	0.000000	0.000000	0:00:00.088378
0	10	5	0.700	0.000000	0.000000	0.000000	0:00:00.090231
0	10	5	0.900	0.000000	0.000000	0.000000	0:00:00.084502
0	10	5	0.999	0.000000	0.000000	0.000000	0:00:00.090948
0	10	7	0.100	0.007407	0.002597	0.003846	0:00:00.084996
0	10	7	0.300	0.007407	0.002597	0.003846	0:00:00.089812
0	10	7	0.500	0.007407	0.002597	0.003846	0:00:00.090131
0	10	7	0.700	0.007407	0.002597	0.003846	0:00:00.089111
0	10	7	0.900	0.000000	0.000000	0.000000	0:00:00.089097
0	10	7	0.999	0.000000	0.000000	0.000000	0:00:00.092685
0	20	1	0.100	0.000000	0.000000	0.000000	0:00:00.092973
0	20	1	0.300	0.000000	0.000000	0.000000	0:00:00.101861
0	20	1	0.500	0.000000	0.000000	0.000000	0:00:00.098575
0	20	1	0.700	0.000000	0.000000	0.000000	0:00:00.096532
0	20	1	0.900	0.000000	0.000000	0.000000	0:00:00.096350
0	20	1	0.999	0.000000	0.000000	0.000000	0:00:00.092655
0	20	3	0.100	0.000000	0.000000	0.000000	0:00:00.098250
0	20	3	0.300	0.000000	0.000000	0.000000	0:00:00.098343
0	20	3	0.500	0.000000	0.000000	0.000000	0:00:00.100731
0	20	3	0.700	0.000000	0.000000	0.000000	0:00:00.102043
0	20	3	0.900	0.000000	0.000000	0.000000	0:00:00.101053
0	20	3	0.999	0.000000	0.000000	0.000000	0:00:00.114202
0	20	5	0.100	0.000000	0.000000	0.000000	0:00:00.097327
0	20	5	0.300	0.000000	0.000000	0.000000	0:00:00.098805
0	20	5	0.500	0.000000	0.000000	0.000000	0:00:00.106827
0	20	5	0.700	0.000000	0.000000	0.000000	0:00:00.107124
0	20	5	0.900	0.000000	0.000000	0.000000	0:00:00.104741
0	20	5	0.999	0.000000	0.000000	0.000000	0:00:00.101489
0	20	7	0.100	0.007407	0.002597	0.003846	0:00:00.099265
0	20	7	0.300	0.007407	0.002597	0.003846	0:00:00.108339
0	20	7	0.500	0.007407	0.002597	0.003846	0:00:00.098387
0	20	7	0.700	0.007407	0.002597	0.003846	0:00:00.098620
0	20	7	0.900	0.000000	0.000000	0.000000	0:00:00.112057
0	20	7	0.999	0.000000	0.000000	0.000000	0:00:00.105338
0	30	1	0.100	0.000000	0.000000	0.000000	0:00:00.119562
0	30	1	0.300	0.000000	0.000000	0.000000	0:00:00.118939
0	30	1	0.500	0.000000	0.000000	0.000000	0:00:00.129979
0	30	1	0.700	0.000000	0.000000	0.000000	0:00:00.111742
0	30	1	0.900	0.000000	0.000000	0.000000	0:00:00.116479
0	30	1	0.999	0.000000	0.000000	0.000000	0:00:00.118665
0	30	3	0.100	0.000000	0.000000	0.000000	0:00:00.118797
0	30	3	0.300	0.000000	0.000000	0.000000	0:00:00.118194
0	30	3	0.500	0.000000	0.000000	0.000000	0:00:00.126006
0	30	3	0.700	0.000000	0.000000	0.000000	0:00:00.118022
0	30	3	0.900	0.000000	0.000000	0.000000	0:00:00.128586
0	30	3	0.999	0.000000	0.000000	0.000000	0:00:00.120154
0	30	5	0.100	0.000000	0.000000	0.000000	0:00:00.120308
0	30	5	0.300	0.000000	0.000000	0.000000	0:00:00.128674
0	30	5	0.500	0.000000	0.000000	0.000000	0:00:00.135734
0	30	5	0.700	0.000000	0.000000	0.000000	0:00:00.115667
0	30	5	0.900	0.000000	0.000000	0.000000	0:00:00.124321
0	30	5	0.999	0.000000	0.000000	0.000000	0:00:00.128995
0	30	7	0.100	0.007407	0.002597	0.003846	0:00:00.124982
0	30	7	0.300	0.007407	0.002597	0.003846	0:00:00.116666
0	30	7	0.500	0.007407	0.002597	0.003846	0:00:00.123948
0	30	7	0.700	0.007407	0.002597	0.003846	0:00:00.124656
0	30	7	0.900	0.000000	0.000000	0.000000	0:00:00.121151
0	30	7	0.999	0.000000	0.000000	0.000000	0:00:00.114383
1	0	1	0.100	0.000000	0.000000	0.000000	0:00:00.061093
1	0	1	0.300	0.000000	0.000000	0.000000	0:00:00.063822
1	0	1	0.500	0.000000	0.000000	0.000000	0:00:00.061436
1	0	1	0.700	0.000000	0.000000	0.000000	0:00:00.059107
1	0	1	0.900	0.000000	0.000000	0.000000	0:00:00.067396
1	0	1	0.999	0.000000	0.000000	0.000000	0:00:00.073448
1	0	3	0.100	0.037037	0.131579	0.057803	0:00:00.061855
1	0	3	0.300	0.037037	0.131579	0.057803	0:00:00.062270
1	0	3	0.500	0.037037	0.131579	0.057803	0:00:00.061413
1	0	3	0.700	0.007407	0.071429	0.013423	0:00:00.068457
1	0	3	0.900	0.007407	0.071429	0.013423	0:00:00.061225
1	0	3	0.999	0.007407	0.071429	0.013423	0:00:00.064826
1	0	5	0.100	0.037037	0.073529	0.049261	0:00:00.064813
1	0	5	0.300	0.037037	0.073529	0.049261	0:00:00.070535
1	0	5	0.500	0.037037	0.073529	0.049261	0:00:00.065319
1	0	5	0.700	0.037037	0.073529	0.049261	0:00:00.070259
1	0	5	0.900	0.007407	0.071429	0.013423	0:00:00.066713
1	0	5	0.999	0.007407	0.071429	0.013423	0:00:00.078715
1	0	7	0.100	0.488889	0.130435	0.205928	0:00:00.068286
1	0	7	0.300	0.488889	0.130435	0.205928	0:00:00.072207
1	0	7	0.500	0.488889	0.130435	0.205928	0:00:00.073223
1	0	7	0.700	0.474074	0.131687	0.206119	0:00:00.073894
1	0	7	0.900	0.037037	0.131579	0.057803	0:00:00.063758
1	0	7	0.999	0.007407	0.071429	0.013423	0:00:00.079164
1	1	1	0.100	0.000000	0.000000	0.000000	0:00:00.074827
1	1	1	0.300	0.000000	0.000000	0.000000	0:00:00.074007
1	1	1	0.500	0.000000	0.000000	0.000000	0:00:00.077423
1	1	1	0.700	0.000000	0.000000	0.000000	0:00:00.129634
1	1	1	0.900	0.000000	0.000000	0.000000	0:00:00.068931
1	1	1	0.999	0.000000	0.000000	0.000000	0:00:00.071470
1	1	3	0.100	0.362963	0.208511	0.264865	0:00:00.071007
1	1	3	0.300	0.362963	0.208511	0.264865	0:00:00.073702
1	1	3	0.500	0.362963	0.208511	0.264865	0:00:00.078505
